IED_COUNTER, IED_INTERPOLATED, IED_AF3, IED_F7, IED_F3, IED_FC5, IED_T7, IED_P7, IED_O1, IED_O2, IED_P8, IED_T8, IED_FC6, IED_F4, IED_F8, IED_AF4, IED_RAW_CQ, IED_GYROX, IED_GYROY, IED_MARKER, IED_TIMESTAMP 
186,0,4173.46,4222.18,4164.74,4167.31,4125,4157.05,4156.15,4152.18,4143.97,4140,4138.59,4140.38,4142.44,4153.72,3567,8185,8154,0,80.2369,
187,0,4167.95,4216.54,4159.23,4166.28,4119.74,4152.69,4153.08,4145,4141.41,4140,4134.74,4134.23,4137.56,4147.44,3535,8190,8162,0,80.2408,
188,0,4160.51,4209.1,4153.97,4155.64,4111.92,4145,4144.87,4137.44,4136.54,4137.82,4127.31,4125.51,4131.28,4139.49,3587,8190,8162,0,80.2447,
189,0,4155.9,4204.36,4150.38,4141.03,4107.56,4140.51,4137.56,4134.87,4133.46,4136.15,4121.41,4119.87,4127.69,4135.26,3281,8179,8153,0,80.2486,
190,0,4156.03,4204.23,4148.59,4131.67,4109.62,4141.92,4136.67,4138.97,4135.38,4136.67,4121.03,4119.49,4128.72,4137.05,3567,8179,8153,0,80.2524,
191,0,4159.62,4207.18,4148.33,4133.59,4116.67,4147.95,4143.21,4147.05,4142.18,4139.49,4126.28,4122.56,4132.95,4142.44,3535,8179,8150,0,80.2563,
192,0,4163.59,4209.62,4149.74,4145.13,4124.49,4155.13,4153.21,4155,4151.15,4143.85,4133.72,4126.15,4137.69,4147.18,3587,8179,8150,0,80.2602,
193,0,4164.87,4208.46,4151.67,4157.95,4128.97,4160.13,4160.26,4158.97,4158.21,4148.21,4137.82,4127.31,4140.13,4148.08,3281,8185,8153,0,80.264,
194,0,4161.67,4203.85,4151.15,4163.85,4128.97,4160.9,4159.62,4158.46,4160.64,4150.64,4134.74,4125.51,4138.08,4144.36,3567,8185,8153,0,80.2679,
195,0,4154.74,4198.85,4147.31,4160.38,4126.03,4157.56,4151.67,4155.51,4158.59,4150.9,4125.51,4121.67,4132.95,4138.21,3535,8186,8156,0,80.2718,
196,0,4147.69,4196.92,4142.82,4152.05,4123.08,4152.95,4141.54,4153.21,4154.87,4150.51,4116.54,4118.46,4128.46,4133.46,3587,8186,8156,0,80.2757,
197,0,4145.51,4200,4142.44,4145.64,4122.69,4151.03,4135.51,4152.95,4152.82,4151.28,4115,4117.69,4129.23,4133.33,3281,8188,8156,0,80.2795,
198,0,4150.13,4207.05,4147.69,4145.51,4125.77,4153.85,4136.67,4153.46,4153.72,4153.72,4122.82,4120.13,4136.15,4138.33,3567,8188,8156,0,80.2834,
199,0,4159.62,4215.13,4155.38,4151.03,4131.67,4160,4142.05,4152.69,4155.9,4156.03,4134.87,4124.74,4145.77,4145.9,3535,8191,8150,0,80.2873,
200,0,4168.85,4221.41,4160.13,4158.08,4138.72,4165.38,4146.03,4149.36,4155.64,4155.51,4143.46,4129.23,4152.44,4152.44,3587,8191,8150,0,80.2912,
201,0,4172.82,4223.46,4159.74,4162.56,4143.72,4166.54,4144.87,4143.72,4149.87,4150.64,4143.72,4131.03,4152.18,4155.64,3281,8185,8151,0,80.295,
202,0,4170.77,4220.77,4156.03,4163.33,4144.1,4162.82,4139.36,4137.05,4139.49,4142.31,4137.18,4129.1,4145.9,4154.87,3567,8185,8151,0,80.2989,
203,0,4166.03,4215.64,4152.44,4162.56,4139.62,4156.92,4134.1,4132.05,4128.72,4134.23,4129.62,4124.1,4138.08,4151.67,3535,8186,8156,0,80.3028,
204,0,4163.46,4212.05,4151.03,4163.21,4134.62,4151.92,4133.46,4130.38,4122.44,4130.13,4126.92,4119.36,4134.36,4149.36,3587,8186,8156,0,80.3066,
205,0,4166.03,4213.33,4152.31,4166.67,4134.62,4150.51,4138.72,4131.67,4122.56,4132.18,4130.51,4118.21,4138.21,4150.9,3281,8185,8159,0,80.3105,
206,0,4173.59,4220.38,4156.03,4172.82,4142.18,4153.21,4147.44,4134.23,4127.82,4138.46,4137.44,4122.69,4148.97,4156.54,3567,8185,8159,0,80.3144,
207,0,4182.56,4229.74,4161.03,4180.38,4153.46,4158.46,4155.13,4135.9,4133.97,4144.36,4142.95,4131.28,4161.41,4163.97,3535,8181,8155,0,80.3183,
208,0,4188.33,4235.77,4164.49,4186.67,4160.64,4163.33,4157.82,4135.77,4137.44,4145.64,4143.59,4139.1,4168.85,4169.23,3587,8181,8155,0,80.3221,
209,0,4188.59,4236.15,4163.97,4188.85,4158.97,4165.38,4155,4135.13,4137.44,4142.31,4140.51,4141.41,4168.72,4170.38,3281,8181,8161,0,80.326,
210,0,4186.03,4234.74,4159.62,4185.64,4150.9,4165.13,4150,4136.67,4137.56,4139.36,4138.33,4137.95,4164.74,4169.74,3567,8181,8161,0,80.3299,
211,0,4187.18,4237.82,4155.77,4179.49,4143.97,4165.26,4147.95,4143.08,4142.69,4142.31,4141.54,4133.46,4164.1,4172.18,3535,8182,8169,0,80.3338,
212,0,4196.54,4247.69,4156.79,4174.87,4143.72,4167.44,4151.28,4153.97,4153.33,4152.05,4150.51,4133.46,4170.77,4180.38,3587,8182,8169,0,80.3376,
213,0,4212.44,4261.15,4162.44,4175.64,4149.23,4170.9,4157.31,4165.77,4165.26,4163.59,4161.28,4139.1,4182.82,4192.56,3281,8184,8157,0,80.3415,
214,0,4228.72,4272.82,4168.08,4181.41,4155,4172.82,4161.03,4173.21,4172.31,4170.26,4168.85,4146.67,4194.62,4204.49,3567,8184,8157,0,80.3454,
215,0,4240.38,4280.13,4169.49,4188.97,4155.77,4171.54,4159.49,4173.72,4172.31,4169.62,4171.41,4151.28,4202.69,4213.85,3535,8184,8165,0,80.3492,
216,0,4247.56,4283.59,4167.05,4195.38,4150.9,4167.69,4153.21,4168.33,4167.18,4164.23,4171.03,4151.54,4206.92,4221.03,3587,8184,8165,0,80.3531,
217,0,4253.59,4284.87,4165,4199.23,4143.59,4162.18,4145.13,4160.51,4160.26,4158.46,4170.26,4148.97,4208.46,4227.31,3281,8189,8172,0,80.357,
218,0,4261.67,4285.26,4166.03,4201.41,4137.82,4156.15,4137.31,4153.97,4154.23,4154.87,4170.26,4146.67,4208.97,4233.85,3567,8189,8172,0,80.3609,
219,0,4272.95,4285.9,4169.87,4202.95,4136.03,4151.03,4132.05,4150.77,4149.74,4153.59,4170.77,4146.79,4210.51,4241.28,3535,8177,8181,0,80.3647,
220,0,4285.9,4287.44,4173.85,4202.95,4137.18,4148.46,4130.9,4151.28,4147.18,4153.33,4171.28,4149.62,4215,4249.74,3587,8177,8181,0,80.3686,
221,0,4297.82,4289.87,4176.67,4199.74,4138.33,4149.36,4134.74,4154.1,4146.28,4152.95,4171.28,4153.59,4221.92,4258.08,3281,8179,8175,0,80.3725,
222,0,4306.15,4292.82,4178.33,4194.23,4137.95,4152.56,4142.18,4156.41,4146.79,4152.44,4171.28,4156.03,4228.72,4264.49,3567,8179,8175,0,80.3764,
223,0,4310.13,4296.28,4179.1,4191.15,4136.67,4155.9,4150.13,4156.41,4148.08,4152.82,4172.18,4156.28,4232.56,4267.95,3535,8183,8168,0,80.3802,
224,0,4311.28,4299.62,4178.21,4195.38,4136.03,4156.54,4155.13,4153.72,4148.46,4153.85,4174.23,4155,4232.44,4269.23,3587,8183,8168,0,80.3841,
225,0,4311.15,4301.54,4175.51,4206.15,4136.54,4153.46,4155.38,4148.97,4145.77,4153.85,4175.13,4153.59,4229.87,4269.49,3281,8171,8160,0,80.388,
226,0,4311.28,4300.38,4172.69,4216.54,4136.28,4146.67,4150.9,4143.33,4138.72,4149.62,4171.92,4153.08,4226.67,4270,3567,8171,8160,0,80.3918,
227,0,4312.82,4295.51,4173.33,4217.95,4131.54,4139.1,4144.62,4138.33,4129.1,4140,4164.49,4153.72,4223.59,4271.54,3535,8179,8168,0,80.3957,
228,0,4316.03,4287.56,4178.97,4208.59,4119.1,4135.38,4140.9,4135.77,4120.64,4127.69,4156.79,4155.26,4220.9,4273.85,3587,8179,8168,0,80.3996,
229,0,4320.51,4278.72,4186.67,4195.13,4101.28,4138.85,4141.79,4136.15,4116.79,4118.72,4153.85,4157.69,4218.08,4276.54,3281,8172,8172,0,80.4035,
230,0,4324.36,4272.05,4191.54,4187.31,4086.03,4147.69,4145.26,4138.08,4118.33,4117.18,4156.41,4160.51,4215.51,4278.59,3567,8172,8172,0,80.4073,
231,0,4325.64,4269.87,4190.38,4190,4082.31,4156.03,4146.54,4139.23,4122.05,4122.05,4161.41,4162.56,4213.59,4279.49,3535,8175,8164,0,80.4112,
232,0,4324.1,4273.97,4185.9,4200.9,4093.33,4157.82,4143.33,4138.33,4124.1,4127.95,4165.38,4163.72,4213.21,4279.87,3587,8175,8164,0,80.4151,
233,0,4322.95,4284.49,4182.69,4213.33,4113.33,4152.69,4138.33,4136.79,4123.59,4131.15,4167.82,4165.26,4215.9,4281.79,3281,8176,8165,0,80.4189,
234,0,4325.77,4299.1,4184.49,4221.92,4132.69,4145.26,4136.54,4137.18,4123.21,4132.44,4170.9,4169.36,4222.69,4287.44,3567,8176,8165,0,80.4228,
235,0,4333.72,4312.69,4190.13,4226.54,4144.1,4141.41,4140.13,4141.54,4125.77,4135.51,4175.64,4176.41,4232.05,4295.64,3535,8179,8169,0,80.4267,
236,0,4344.1,4319.62,4196.41,4230.38,4146.92,4143.59,4146.92,4149.36,4131.92,4142.18,4180.77,4184.1,4239.49,4302.82,3587,8179,8169,0,80.4306,
237,0,4351.92,4317.56,4200.51,4235.64,4146.15,4148.97,4152.18,4157.18,4138.33,4150.26,4183.59,4188.59,4241.28,4305.51,3281,8185,8170,0,80.4344,
238,0,4353.72,4309.36,4201.41,4240.9,4146.54,4152.18,4152.44,4160.77,4141.54,4155,4182.56,4187.18,4237.05,4302.95,3567,8185,8170,0,80.4383,
239,0,4350.13,4300.26,4199.62,4242.18,4149.1,4149.49,4147.56,4157.31,4139.23,4152.95,4177.44,4180.38,4229.49,4297.18,3535,8191,8155,0,80.4422,
240,0,4344.49,4294.23,4196.03,4237.56,4151.28,4141.67,4140,4148.08,4131.54,4144.23,4170,4172.05,4221.92,4291.15,3587,8191,8155,0,80.4461,
163,0,4143.08,4169.1,4165.64,4164.87,4205.26,4193.33,4202.05,4196.54,4202.31,4205,4173.08,4159.1,4177.69,4141.41,3537,8184,8155,0,81.1392,
164,0,4140,4169.36,4161.15,4161.41,4202.95,4188.85,4195.13,4195.38,4202.69,4203.08,4173.59,4157.82,4178.72,4140,3572,8184,8155,0,81.1431,
165,0,4138.72,4168.72,4158.97,4159.87,4197.69,4184.23,4185.64,4194.23,4203.46,4202.56,4174.1,4155.38,4178.59,4136.54,3286,8189,8143,0,81.147,
166,0,4143.08,4170.51,4161.54,4162.05,4195.13,4185.13,4181.15,4195.64,4208.21,4207.05,4177.05,4155,4181.15,4136.03,3564,8189,8143,0,81.1509,
167,0,4152.69,4175.64,4167.31,4168.72,4198.08,4193.08,4185.38,4200.77,4216.67,4216.28,4181.79,4157.82,4187.05,4140.26,3537,8185,8152,0,81.1547,
168,0,4162.18,4181.41,4172.18,4177.31,4205.26,4204.1,4195.38,4207.05,4223.85,4224.62,4185,4161.67,4192.95,4146.15,3572,8185,8152,0,81.1586,
169,0,4165.26,4183.97,4173.21,4182.31,4211.54,4211.67,4204.36,4209.87,4224.23,4225.26,4183.33,4162.56,4193.97,4148.08,3286,8189,8144,0,81.1625,
170,0,4159.23,4181.54,4170.77,4179.49,4212.82,4212.05,4206.92,4206.79,4216.41,4216.03,4176.54,4158.33,4187.82,4143.59,3564,8189,8144,0,81.1663,
171,0,4147.95,4175.51,4166.54,4169.87,4208.33,4206.54,4203.33,4199.62,4205,4201.54,4167.69,4149.87,4177.44,4135.13,3537,8184,8156,0,81.1702,
172,0,4138.72,4170.13,4162.18,4159.74,4201.41,4199.87,4198.08,4193.33,4196.28,4190.13,4161.92,4141.15,4168.46,4128.21,3572,8184,8156,0,81.1741,
173,0,4136.67,4168.72,4158.85,4155.38,4196.54,4196.54,4196.15,4191.41,4193.85,4186.67,4161.67,4136.03,4165,4126.92,3286,8184,8149,0,81.178,
174,0,4141.92,4171.79,4157.56,4158.59,4196.79,4198.08,4198.46,4193.97,4196.92,4190.13,4165.38,4135.51,4167.44,4131.03,3564,8184,8149,0,81.1818,
175,0,4148.97,4175.26,4158.46,4165.51,4201.41,4202.05,4202.82,4197.95,4201.79,4196.03,4168.85,4138.59,4172.05,4137.05,3537,8181,8137,0,81.1857,
176,0,4151.03,4174.74,4160,4169.74,4205.9,4204.74,4205.9,4200.51,4204.62,4200.38,4169.36,4142.56,4175,4140.51,3572,8181,8137,0,81.1896,
177,0,4145.51,4169.36,4159.87,4167.18,4206.41,4203.85,4206.28,4201.28,4204.62,4202.82,4167.95,4145.77,4174.62,4139.36,3286,8187,8148,0,81.1935,
178,0,4136.41,4162.44,4157.82,4159.74,4202.31,4199.74,4204.49,4201.28,4204.23,4204.87,4167.69,4148.33,4173.21,4135.51,3564,8187,8148,0,81.1973,
179,0,4131.67,4159.49,4156.79,4153.97,4197.05,4195.9,4202.56,4202.69,4206.28,4208.59,4171.28,4151.92,4174.36,4133.46,3537,8189,8150,0,81.2012,
180,0,4137.05,4163.33,4159.74,4156.15,4194.62,4195.26,4201.92,4205.77,4211.79,4214.36,4178.46,4157.44,4179.62,4136.92,3572,8189,8150,0,81.2051,
181,0,4152.05,4173.21,4166.54,4167.56,4196.79,4198.46,4202.69,4208.59,4218.08,4220.13,4187.05,4164.87,4187.56,4146.15,3286,8188,8140,0,81.2089,
182,0,4168.85,4184.49,4173.46,4182.31,4201.67,4202.95,4203.85,4208.59,4220.9,4222.82,4193.46,4171.67,4193.85,4156.79,3564,8188,8140,0,81.2128,
183,0,4178.85,4192.31,4176.79,4191.03,4205.38,4205.26,4204.23,4205.13,4217.56,4220.51,4195.13,4175.64,4195.26,4163.21,3537,8189,8150,0,81.2167,
184,0,4178.97,4193.59,4176.54,4188.33,4205,4203.85,4203.08,4200.77,4210.38,4214.49,4192.18,4175.64,4191.41,4163.21,3572,8189,8150,0,81.2207,
185,0,4173.21,4189.49,4175.13,4177.69,4201.28,4199.87,4200.77,4198.33,4204.23,4208.97,4186.54,4172.82,4185.51,4159.36,3286,8187,8157,0,81.2245,
186,0,4168.21,4183.08,4174.49,4167.82,4197.31,4196.03,4198.72,4198.85,4202.82,4207.18,4181.67,4169.74,4181.28,4156.67,3564,8187,8157,0,81.2284,
187,0,4167.95,4177.31,4173.97,4165.26,4196.67,4195.26,4198.85,4200.64,4205.26,4209.1,4179.49,4167.95,4179.87,4157.69,3537,8191,8151,0,81.2323,
188,0,4170.64,4173.08,4172.31,4168.72,4199.49,4198.59,4201.54,4199.87,4207.18,4211.28,4179.49,4166.79,4179.62,4160.64,3572,8191,8151,0,81.2362,
189,0,4171.41,4169.49,4169.62,4171.79,4202.95,4203.08,4204.74,4194.87,4204.87,4209.49,4178.33,4164.1,4177.44,4160.38,3286,8129,8151,0,81.24,
190,0,4166.03,4165.51,4166.41,4168.97,4203.08,4204.23,4204.62,4186.92,4197.31,4201.79,4173.08,4157.95,4171.15,4153.59,3564,8129,8151,0,81.2439,
191,0,4154.62,4161.28,4162.56,4160.13,4198.08,4199.23,4199.49,4180.13,4187.69,4190.77,4163.85,4148.97,4161.15,4141.15,3537,8188,8160,0,81.2478,
192,0,4141.67,4158.72,4157.69,4150.13,4190.9,4190.38,4191.28,4177.95,4180.26,4181.79,4154.36,4140.38,4151.67,4128.72,3572,8188,8160,0,81.2517,
193,0,4133.46,4159.36,4152.82,4145.13,4186.41,4183.08,4184.87,4181.03,4178.46,4179.36,4149.23,4136.03,4147.56,4122.05,3286,8190,8157,0,81.2555,
194,0,4133.21,4162.82,4150.26,4148.46,4187.95,4181.92,4183.97,4187.44,4182.69,4184.23,4150.77,4136.79,4150.77,4123.46,3564,8190,8157,0,81.2594,
195,0,4139.36,4167.69,4151.79,4158.97,4194.23,4187.31,4189.1,4194.1,4190.26,4192.82,4157.05,4141.15,4159.1,4130.26,3537,8196,8158,0,81.2633,
196,0,4147.82,4171.15,4156.15,4170.77,4201.28,4195.26,4197.18,4199.1,4196.92,4200,4163.97,4146.03,4167.56,4137.56,3572,8196,8158,0,81.2671,
197,0,4154.23,4171.41,4160.51,4177.56,4204.87,4200.9,4203.85,4202.18,4200.51,4202.05,4168.72,4150,4172.05,4141.92,3286,8192,8165,0,81.271,
198,0,4156.67,4168.85,4163.08,4176.92,4204.1,4201.28,4205.9,4203.46,4201.41,4199.36,4170.13,4152.56,4172.05,4142.56,3564,8192,8165,0,81.2749,
199,0,4155.51,4165.64,4164.23,4172.18,4201.41,4198.21,4203.08,4203.46,4201.15,4195.38,4169.49,4153.46,4169.36,4140.64,3537,8190,8157,0,81.2788,
200,0,4153.08,4164.74,4165.13,4169.1,4200.13,4195.51,4198.21,4202.56,4200.9,4193.59,4168.33,4153.08,4167.05,4138.33,3572,8190,8157,0,81.2826,
201,0,4152.44,4167.82,4166.28,4170.64,4201.41,4195.51,4195.26,4201.28,4201.28,4195.64,4168.46,4152.56,4167.05,4137.95,3286,8195,8151,0,81.2865,
202,0,4155.13,4173.97,4166.92,4175.13,4204.23,4198.33,4196.03,4200.64,4202.05,4200.13,4170.26,4153.72,4169.62,4140.77,3564,8195,8151,0,81.2904,
203,0,4160.77,4180.13,4166.41,4178.33,4206.79,4201.54,4198.59,4200.77,4203.08,4204.1,4172.82,4157.31,4172.82,4145.64,3537,8192,8161,0,81.2943,
204,0,4166.92,4184.23,4166.28,4178.33,4207.95,4203.33,4200.13,4201.15,4204.87,4205.77,4174.74,4162.44,4175.13,4150.51,3572,8192,8161,0,81.2981,
205,0,4171.15,4185.77,4168.46,4176.92,4208.08,4203.59,4199.1,4200.64,4207.69,4205.38,4175.51,4166.92,4176.67,4153.97,3286,8195,8152,0,81.302,
206,0,4172.69,4185.77,4173.33,4176.41,4208.33,4204.1,4197.95,4199.74,4211.54,4204.74,4175.9,4170.26,4178.72,4156.28,3564,8195,8152,0,81.3059,
207,0,4172.31,4185.13,4178.33,4177.56,4209.36,4206.28,4199.74,4199.87,4215.77,4205.51,4176.54,4172.95,4182.05,4158.97,3537,8200,8149,0,81.3097,
208,0,4171.92,4183.72,4180.77,4180,4210.51,4209.36,4205.64,4202.31,4219.23,4207.56,4177.31,4175.13,4185.13,4163.08,3572,8200,8149,0,81.3136,
209,0,4172.44,4181.15,4179.74,4182.31,4210.38,4210.51,4212.44,4205.77,4219.1,4208.97,4176.92,4175.64,4185.26,4167.18,3286,8197,8148,0,81.3175,
210,0,4173.21,4176.28,4176.54,4183.33,4207.18,4207.56,4215.51,4206.54,4213.33,4206.92,4173.72,4172.82,4180.38,4168.21,3564,8197,8148,0,81.3214,
211,0,4171.79,4169.1,4172.44,4181.03,4200.9,4201.15,4211.79,4201.54,4202.18,4199.87,4166.28,4165.38,4171.28,4163.33,3537,8203,8149,0,81.3252,
212,0,4166.28,4160.77,4166.92,4174.36,4193.85,4193.59,4201.67,4190.77,4188.85,4188.46,4155.64,4153.85,4161.03,4152.44,3572,8203,8149,0,81.3291,
213,0,4156.54,4153.72,4160,4164.74,4189.36,4187.56,4189.36,4178.21,4178.08,4176.15,4144.62,4140.64,4153.08,4139.49,3286,8198,8149,0,81.333,
214,0,4145.26,4150.51,4153.85,4156.41,4189.36,4184.36,4180.9,4169.23,4173.59,4167.82,4137.82,4130.51,4148.97,4129.87,3564,8198,8149,0,81.3369,
215,0,4137.56,4151.03,4152.44,4153.97,4193.33,4184.36,4180,4167.56,4175.77,4166.92,4138.08,4127.44,4148.46,4127.82,3537,8205,8147,0,81.3407,
216,0,4137.44,4152.95,4156.79,4158.33,4198.46,4186.54,4186.03,4172.95,4181.54,4173.33,4144.74,4132.44,4150.51,4132.44,3572,8205,8147,0,81.3446,
217,0,4143.85,4153.72,4163.59,4165.38,4200.9,4188.85,4194.36,4180.9,4186.54,4182.05,4153.21,4141.79,4153.46,4138.85,3286,8205,8149,0,81.3485,
218,0,4151.41,4152.56,4167.69,4169.23,4198.46,4189.62,4200.38,4186.54,4187.56,4186.92,4158.85,4150.38,4155.77,4142.18,3564,8205,8149,0,81.3524,
219,0,4154.36,4150.51,4167.18,4166.28,4191.67,4188.59,4202.31,4187.69,4184.49,4185.13,4159.62,4154.74,4156.54,4141.15,3537,8204,8145,0,81.3562,
220,0,4151.54,4148.97,4164.87,4158.46,4183.46,4186.79,4201.28,4185.13,4180,4178.59,4157.18,4154.87,4155,4138.33,3572,8204,8145,0,81.3601,
221,0,4145.9,4148.59,4163.59,4150.9,4177.95,4185.13,4199.23,4182.05,4178.08,4172.05,4154.62,4153.08,4151.92,4135.9,3286,8197,8159,0,81.364,
222,0,4141.92,4149.49,4163.72,4148.33,4178.08,4183.59,4197.44,4181.28,4180.38,4169.23,4153.46,4151.41,4148.46,4134.49,3564,8197,8159,0,81.3678,
223,0,4141.79,4151.15,4163.97,4151.41,4183.33,4182.18,4196.28,4183.72,4185.13,4170.77,4152.69,4150.38,4145.13,4132.82,3537,8190,8162,0,81.3717,
224,0,4144.87,4151.92,4163.46,4157.05,4189.23,4180.64,4194.87,4187.56,4188.21,4174.1,4150.51,4148.59,4141.41,4130.13,3572,8190,8162,0,81.3756,
225,0,4148.21,4149.87,4162.82,4160.64,4190.51,4178.33,4192.18,4188.97,4186.67,4175.9,4145.9,4144.23,4137.18,4126.41,3286,8193,8155,0,81.3795,
226,0,4147.95,4145.13,4161.54,4159.1,4184.87,4174.62,4187.18,4185.51,4180.26,4173.97,4139.36,4137.56,4131.79,4122.18,3564,8193,8155,0,81.3833,
227,0,4142.69,4139.62,4158.97,4153.97,4175.26,4170.13,4180.13,4178.46,4172.31,4168.72,4132.82,4130,4126.41,4118.21,3537,8196,8165,0,81.3872,
228,0,4135,4136.79,4154.87,4149.74,4167.44,4166.41,4173.72,4172.56,4167.44,4163.21,4129.1,4124.36,4123.33,4116.15,3572,8196,8165,0,81.3911,
229,0,4131.03,4139.1,4151.92,4149.74,4166.92,4166.54,4171.54,4172.95,4170,4161.54,4130.64,4123.21,4125.51,4118.08,3286,8199,8160,0,81.395,
230,0,4134.87,4146.67,4153.21,4153.21,4174.36,4171.67,4175.38,4180.64,4180,4166.28,4137.56,4127.18,4133.59,4124.1,3564,8199,8160,0,81.3988,
231,0,4145,4156.03,4158.08,4156.54,4185.13,4179.87,4183.33,4191.79,4193.33,4175.9,4147.18,4134.1,4144.87,4132.31,3537,8198,8163,0,81.4027,
232,0,4154.87,4162.31,4162.05,4157.05,4192.44,4186.54,4190.77,4200,4203.46,4185.64,4155.64,4140.13,4154.62,4139.1,3572,8198,8163,0,81.4066,
233,0,4158.33,4161.92,4161.03,4154.87,4192.69,4187.69,4193.46,4200.77,4205.38,4190.64,4159.74,4142.18,4159.23,4142.05,3286,8188,8161,0,81.4104,
234,0,4153.59,4155.64,4155.13,4152.56,4187.82,4183.33,4190.64,4194.36,4199.62,4188.97,4158.85,4140.13,4158.33,4140.77,3564,8188,8161,0,81.4143,
235,0,4144.36,4147.44,4149.36,4152.69,4183.21,4177.44,4185.38,4185.77,4190.64,4182.69,4154.74,4136.41,4154.49,4137.18,3537,8197,8146,0,81.4182,
236,0,4137.05,4141.41,4148.21,4154.87,4183.72,4174.62,4182.18,4180.77,4183.85,4175.9,4151.15,4133.72,4150.51,4134.23,3572,8197,8146,0,81.4221,
237,0,4135.13,4138.72,4151.79,4156.92,4188.59,4176.41,4183.46,4181.28,4181.41,4172.18,4150.51,4133.72,4147.69,4133.59,3286,8200,8151,0,81.4259,
238,0,4137.56,4137.44,4156.15,4156.92,4193.33,4180.13,4187.82,4184.36,4181.15,4172.05,4152.44,4136.15,4145.9,4135.13,3564,8200,8151,0,81.4298,
239,0,4140.9,4135.38,4157.44,4154.62,4193.33,4181.03,4190.77,4185,4179.23,4172.82,4154.49,4138.72,4144.23,4136.41,3537,8198,8150,0,81.4337,
240,0,4142.05,4131.79,4155.64,4150.64,4188.59,4176.79,4189.1,4180.38,4173.72,4171.67,4154.1,4139.1,4143.08,4136.28,3572,8198,8150,0,81.4376,
241,0,4140.9,4128.97,4153.33,4145.77,4182.69,4170,4183.97,4172.69,4167.69,4168.72,4151.54,4137.18,4143.59,4135,3286,8207,8142,0,81.4414,
242,0,4139.62,4129.74,4152.95,4141.28,4180.13,4166.41,4179.87,4167.18,4165.77,4166.92,4149.74,4135.38,4146.54,4134.23,3564,8207,8142,0,81.4453,
243,0,4140.9,4134.23,4154.23,4138.97,4181.92,4170,4180.38,4167.82,4170.38,4169.23,4151.41,4135.9,4151.03,4135.38,3537,8198,8142,0,81.4492,
244,0,4145.64,4139.1,4155.38,4140,4185.64,4178.33,4184.49,4174.49,4179.62,4175.77,4155.9,4138.72,4155.26,4137.95,3572,8198,8142,0,81.4531,
245,0,4151.28,4141.03,4155.77,4144.23,4188.08,4185.26,4188.59,4183.46,4188.72,4183.21,4159.62,4142.31,4157.95,4140.13,3286,8195,8144,0,81.4569,
246,0,4154.87,4139.62,4155.77,4149.36,4187.82,4186.79,4190,4190.51,4193.33,4187.95,4159.74,4144.87,4158.97,4140.64,3564,8195,8144,0,81.4608,
247,0,4155.13,4137.31,4156.15,4153.21,4185.9,4183.72,4188.85,4193.85,4192.69,4188.85,4156.79,4145.64,4158.72,4139.62,3537,8191,8137,0,81.4647,
248,0,4152.95,4136.67,4156.79,4155.13,4184.62,4180,4187.31,4193.97,4189.36,4187.18,4153.85,4144.74,4157.56,4138.85,3572,8191,8137,0,81.4685,
249,0,4150.64,4137.82,4157.56,4155.13,4184.49,4178.33,4187.31,4192.18,4186.67,4184.87,4153.08,4143.08,4155.64,4138.72,3286,8197,8137,0,81.4724,
250,0,4149.87,4138.97,4158.72,4153.97,4184.87,4178.46,4188.46,4189.74,4185.64,4182.95,4154.62,4141.41,4153.33,4138.97,3564,8197,8137,0,81.4763,
173,0,4172.95,4159.74,4166.67,4167.05,4183.59,4170.26,4181.79,4174.1,4173.21,4185.38,4169.23,4154.62,4173.85,4168.72,3279,8188,8163,0,82.1696,
174,0,4171.54,4164.1,4167.56,4165.9,4181.28,4170.64,4183.21,4170.51,4170.77,4179.36,4168.97,4152.05,4171.03,4167.05,3655,8188,8163,0,82.1734,
175,0,4169.49,4165.38,4168.33,4163.72,4178.59,4170.77,4182.56,4167.44,4166.92,4172.82,4169.23,4148.97,4169.1,4166.54,3530,8189,8158,0,82.1773,
176,0,4168.97,4163.08,4168.33,4164.87,4176.54,4169.62,4178.97,4165.51,4162.82,4169.23,4168.97,4147.56,4168.59,4167.18,3673,8189,8158,0,82.1812,
177,0,4170.26,4158.59,4168.33,4169.36,4174.62,4166.67,4172.44,4164.49,4159.87,4169.23,4167.82,4148.33,4169.1,4168.33,3279,8191,8164,0,82.1851,
178,0,4171.92,4154.74,4168.97,4173.08,4172.31,4162.56,4165.64,4163.85,4158.97,4170.51,4166.67,4150.26,4169.23,4169.23,3655,8191,8164,0,82.1889,
179,0,4172.44,4153.46,4169.62,4172.18,4170.38,4159.23,4162.69,4163.85,4160,4170.77,4166.41,4152.82,4168.59,4169.74,3530,8186,8162,0,82.1928,
180,0,4171.67,4154.1,4169.74,4166.28,4170.64,4159.36,4165.64,4165.38,4162.82,4169.87,4167.18,4155.38,4168.08,4170.38,3673,8186,8162,0,82.1967,
181,0,4170.26,4154.74,4169.49,4158.08,4173.59,4164.36,4172.82,4169.1,4166.92,4169.36,4168.21,4156.92,4168.97,4171.28,3279,8193,8162,0,82.2006,
182,0,4169.62,4154.23,4169.62,4152.31,4178.21,4172.95,4180.77,4173.97,4171.28,4171.41,4169.1,4156.79,4172.05,4172.05,3655,8193,8162,0,82.2044,
