IED_COUNTER, IED_INTERPOLATED, IED_AF3, IED_F7, IED_F3, IED_FC5, IED_T7, IED_P7, IED_O1, IED_O2, IED_P8, IED_T8, IED_FC6, IED_F4, IED_F8, IED_AF4, IED_RAW_CQ, IED_GYROX, IED_GYROY, IED_MARKER, IED_TIMESTAMP,
31,0,4184.62,4187.18,4167.69,4222.05,4185.64,4178.97,4192.31,4209.23,4209.23,4188.21,4172.31,4216.92,4174.36,4169.23,0,2084,2038,0,114.666,
32,0,4178.97,4181.54,4171.28,4224.62,4176.92,4175.38,4180,4186.67,4220,4178.97,4163.59,4212.31,4166.15,4160,0,2086,2037,0,114.678,
33,0,4178.46,4188.21,4167.18,4223.59,4177.95,4177.95,4169.74,4165.13,4230.26,4183.08,4165.64,4218.46,4167.69,4155.9,0,2089,2036,0,114.69,
34,0,4179.49,4193.33,4163.59,4222.05,4187.69,4182.56,4175.38,4168.21,4226.15,4186.67,4167.69,4217.44,4167.69,4154.36,0,2089,2034,0,114.702,
35,0,4176.41,4189.23,4171.28,4224.1,4184.62,4176.92,4176.92,4171.28,4225.64,4180,4165.13,4216.41,4166.67,4154.36,0,2091,2034,0,114.714,
36,0,4178.97,4189.74,4166.15,4223.08,4179.49,4170.26,4171.28,4169.74,4229.74,4183.59,4172.82,4221.54,4176.92,4163.59,0,2090,2032,0,114.726,
37,0,4183.59,4190.77,4165.13,4223.59,4180.51,4173.85,4166.67,4177.44,4224.1,4192.82,4180.51,4215.38,4186.67,4171.79,0,2091,2032,0,114.738,
38,0,4180.51,4189.23,4164.62,4225.13,4185.64,4178.46,4171.28,4189.23,4213.85,4192.82,4177.95,4214.87,4189.23,4171.79,0,2092,2029,0,114.751,
39,0,4177.44,4189.74,4160.51,4224.62,4185.13,4179.49,4180.51,4189.74,4215.9,4186.67,4171.28,4218.97,4184.1,4167.18,0,2093,2030,0,114.763,
40,0,4174.36,4186.67,4162.05,4224.62,4181.54,4176.92,4180.51,4182.56,4224.62,4181.54,4164.62,4218.97,4173.85,4158.97,0,2093,2028,0,114.775,
41,0,4167.69,4181.03,4158.46,4226.15,4180.51,4175.38,4176.41,4186.15,4223.08,4178.46,4159.49,4218.46,4167.18,4154.36,0,2091,2028,0,114.787,
42,0,4170.77,4182.05,4162.05,4226.67,4181.03,4177.44,4178.97,4195.38,4212.31,4181.03,4164.62,4214.36,4171.28,4162.05,0,2090,2027,0,114.799,
50,0,4192.31,4184.62,4170.77,4228.21,4178.46,4171.79,4168.72,4181.54,4222.56,4186.15,4183.08,4210.26,4192.31,4182.56,0,2070,2026,0,114.894,
51,0,4187.69,4187.18,4171.79,4223.08,4183.59,4175.9,4171.79,4186.15,4211.28,4192.31,4187.69,4210.77,4195.38,4185.13,0,2067,2027,0,114.906,
52,0,4184.1,4184.1,4170.26,4227.69,4179.49,4181.03,4177.44,4182.56,4214.36,4191.28,4184.1,4209.23,4190.26,4178.97,0,2061,2026,0,114.918,
53,0,4184.1,4177.44,4165.64,4232.82,4172.82,4177.44,4176.92,4170.77,4227.18,4183.08,4172.82,4213.33,4181.03,4163.59,0,2060,2029,0,114.93,
54,0,4188.21,4180.51,4170.77,4225.13,4177.95,4175.38,4170.26,4168.21,4228.21,4178.97,4174.87,4208.21,4179.49,4170.77,0,2056,2033,0,114.942,
55,0,4201.03,4191.28,4182.56,4210.77,4187.18,4176.92,4168.72,4181.54,4221.03,4186.15,4186.67,4201.54,4186.15,4187.69,0,2055,2033,0,114.954,
56,0,4205.13,4191.28,4181.03,4210.26,4183.59,4173.85,4171.79,4188.72,4221.03,4187.69,4188.72,4203.08,4187.18,4182.05,0,2055,2035,0,114.965,
57,0,4192.31,4186.15,4175.9,4218.46,4179.49,4174.87,4178.46,4181.03,4225.13,4181.54,4178.46,4205.64,4178.46,4172.31,0,2051,2038,0,114.977,
58,0,4188.21,4187.18,4182.56,4215.38,4184.1,4181.54,4185.13,4179.49,4220,4180.51,4174.36,4204.62,4173.33,4178.97,0,2049,2041,0,114.989,
59,0,4195.9,4186.67,4182.56,4212.82,4184.62,4184.62,4184.62,4191.28,4210.77,4182.56,4179.49,4205.13,4176.41,4183.08,0,2048,2042,0,115.001,
60,0,4195.38,4178.46,4179.49,4221.54,4182.56,4180.51,4184.1,4201.03,4208.72,4182.56,4180.51,4203.59,4178.46,4179.49,0,2047,2041,0,115.013,
61,0,4192.31,4177.95,4180,4225.64,4184.1,4180,4188.21,4201.54,4210.26,4185.13,4178.46,4199.49,4177.44,4183.59,0,2048,2042,0,115.025,
62,0,4195.9,4182.56,4180.51,4221.54,4183.59,4183.59,4188.21,4202.05,4211.28,4191.28,4182.56,4194.36,4180,4191.79,0,2049,2042,0,115.037,
63,0,4194.87,4178.97,4177.44,4224.62,4182.56,4182.56,4184.1,4195.38,4214.36,4189.23,4184.1,4194.87,4181.54,4193.33,0,2049,2044,0,115.049,
64,0,4186.15,4171.28,4168.21,4232.82,4175.9,4176.41,4178.46,4179.49,4225.13,4176.41,4175.38,4207.69,4173.85,4186.15,580,2051,2042,0,115.061,
65,0,4178.46,4166.15,4166.67,4235.9,4165.13,4171.79,4171.28,4164.62,4238.46,4165.13,4167.18,4216.92,4164.62,4175.9,830,2047,2043,0,115.072,
66,0,4182.05,4169.74,4166.67,4231.28,4168.21,4171.28,4169.23,4158.97,4238.46,4169.74,4169.23,4213.33,4168.21,4177.44,840,2047,2044,0,115.084,
67,0,4190.26,4180,4166.15,4224.1,4180,4174.36,4169.74,4160.51,4232.82,4180,4178.46,4207.69,4178.46,4183.59,844,2049,2043,0,115.096,
68,0,4191.28,4187.69,4168.21,4223.08,4179.49,4174.87,4167.69,4164.1,4233.85,4178.46,4183.08,4208.72,4182.05,4184.62,878,2050,2043,0,115.108,
69,0,4193.85,4190.26,4168.21,4222.56,4179.49,4177.95,4173.85,4174.87,4226.67,4179.49,4184.1,4202.56,4184.1,4187.69,590,2050,2043,0,115.12,
70,0,4198.46,4184.62,4178.46,4221.54,4182.05,4181.03,4184.62,4180.51,4224.1,4181.03,4184.62,4195.38,4183.08,4191.79,822,2048,2043,0,115.132,
71,0,4191.79,4175.38,4181.54,4226.67,4176.92,4177.44,4185.64,4177.95,4233.85,4171.28,4178.97,4205.13,4175.9,4187.18,866,2047,2042,0,115.144,
72,0,4183.59,4174.36,4173.85,4227.69,4176.41,4176.92,4183.59,4181.54,4235.38,4163.08,4169.74,4207.69,4167.18,4177.95,791,2048,2041,0,115.156,
73,0,4190.26,4180,4177.44,4221.54,4180.51,4180,4186.15,4179.49,4230.77,4165.64,4165.64,4202.56,4162.05,4175.38,870,2049,2039,0,115.167,
74,0,4190.26,4177.95,4172.31,4226.67,4176.41,4177.44,4183.59,4166.15,4236.92,4165.64,4166.15,4208.72,4157.44,4172.31,837,2049,2039,0,115.179,
75,0,4176.92,4168.72,4166.67,4238.46,4166.67,4168.72,4172.82,4160,4240,4161.54,4163.08,4215.9,4150.77,4166.15,890,2049,2039,0,115.191,
76,0,4180,4171.28,4167.18,4233.33,4172.82,4165.13,4169.74,4170.77,4230.26,4169.74,4161.03,4214.87,4154.87,4168.72,893,2049,2038,0,115.203,
77,0,4185.64,4174.87,4170.26,4225.64,4181.54,4174.87,4177.95,4176.41,4231.28,4172.31,4162.05,4209.74,4158.97,4171.79,548,2049,2036,0,115.215,
78,0,4174.87,4171.28,4173.85,4229.74,4176.92,4182.56,4184.62,4173.33,4236.92,4166.67,4161.54,4209.74,4154.87,4167.69,837,2046,2036,0,115.227,
79,0,4172.82,4179.49,4168.21,4228.72,4178.97,4181.54,4188.21,4177.95,4229.74,4169.23,4166.67,4214.87,4161.03,4167.69,890,2047,2034,0,115.239,
80,0,4186.15,4182.56,4173.33,4224.62,4178.97,4178.97,4183.59,4175.9,4231.28,4170.77,4164.62,4208.72,4162.56,4169.23,893,2045,2035,0,115.251,
81,0,4187.18,4177.44,4170.26,4227.69,4175.38,4175.9,4174.87,4167.18,4237.95,4169.23,4161.03,4211.79,4155.38,4168.72,548,2048,2035,0,115.262,
82,0,4181.03,4182.56,4162.05,4230.77,4177.95,4173.33,4176.92,4170.77,4231.79,4172.31,4168.21,4215.38,4160.51,4174.87,837,2050,2030,0,115.274,
83,0,4192.31,4193.85,4175.38,4222.56,4180,4178.97,4181.54,4184.62,4218.97,4179.49,4180,4204.1,4178.97,4191.79,890,2052,2028,0,115.286,
84,0,4208.21,4202.56,4176.41,4210.77,4184.62,4183.08,4182.05,4191.79,4211.28,4196.92,4194.36,4196.92,4196.41,4209.74,893,2053,2026,0,115.298,
85,0,4209.23,4201.03,4181.54,4212.82,4183.59,4172.31,4175.9,4185.13,4213.85,4206.15,4200,4190.77,4201.03,4213.33,548,2054,2024,0,115.31,
86,0,4205.13,4196.41,4188.72,4216.92,4181.03,4164.1,4167.69,4179.49,4220,4197.95,4194.36,4190.77,4195.9,4206.67,837,2055,2023,0,115.322,
87,0,4198.46,4192.82,4174.36,4215.38,4180.51,4170.26,4165.13,4175.38,4223.08,4192.82,4185.64,4201.03,4190.26,4198.97,890,2055,2023,0,115.334,
88,0,4188.21,4186.15,4170.26,4222.05,4172.82,4171.28,4167.18,4167.18,4229.23,4187.69,4179.49,4206.67,4182.56,4190.26,893,2056,2023,0,115.346,
89,0,4182.56,4181.03,4177.44,4230.26,4166.67,4167.18,4170.77,4168.21,4230.77,4180,4176.92,4204.62,4175.38,4186.15,548,2056,2025,0,115.357,
90,0,4182.56,4182.56,4172.31,4227.69,4173.33,4169.23,4171.79,4174.87,4225.64,4181.54,4176.92,4204.62,4175.9,4184.62,837,2057,2025,0,115.369,
91,0,4185.13,4184.1,4171.28,4224.62,4178.97,4169.74,4170.77,4173.33,4223.08,4181.03,4177.95,4209.74,4176.41,4179.49,890,2056,2025,0,115.381,
92,0,4184.62,4181.03,4173.33,4231.28,4172.31,4169.23,4173.33,4167.18,4228.21,4170.26,4172.31,4211.28,4168.21,4173.85,893,2057,2027,0,115.393,
93,0,4178.46,4175.9,4170.26,4233.33,4165.64,4169.23,4176.41,4169.74,4238.97,4163.08,4169.23,4213.33,4162.56,4170.77,548,2058,2029,0,115.405,
94,0,4175.38,4171.79,4169.74,4230.26,4165.13,4167.69,4172.82,4172.31,4243.59,4166.67,4169.74,4212.31,4164.62,4169.23,837,2056,2029,0,115.417,
95,0,4178.46,4174.36,4168.21,4232.82,4168.21,4166.15,4167.69,4167.69,4238.46,4165.64,4167.69,4210.77,4165.13,4171.28,890,2054,2031,0,115.429,
96,0,4184.62,4183.08,4170.77,4231.79,4169.23,4167.69,4166.67,4167.69,4235.38,4159.49,4168.21,4209.23,4166.15,4177.95,893,2052,2034,0,115.441,
97,0,4193.33,4189.74,4176.92,4222.05,4168.21,4169.74,4164.62,4169.23,4237.44,4159.49,4170.26,4202.56,4172.82,4186.15,548,2050,2036,0,115.453,
98,0,4196.41,4192.31,4181.03,4219.49,4172.82,4169.23,4157.95,4168.72,4235.38,4165.13,4169.23,4201.03,4177.44,4191.79,837,2048,2035,0,115.464,
99,0,4188.72,4188.21,4174.87,4227.18,4176.92,4166.67,4155.38,4169.23,4230.77,4166.15,4167.69,4206.67,4174.36,4188.21,890,2046,2039,0,115.476,
100,0,4183.59,4181.54,4167.69,4229.74,4174.36,4166.15,4162.05,4168.72,4229.74,4164.62,4173.85,4204.62,4173.85,4186.15,893,2044,2040,0,115.488,
101,0,4189.23,4179.49,4173.33,4226.15,4174.36,4167.69,4165.64,4170.77,4228.21,4172.31,4185.64,4196.41,4186.15,4196.92,548,2046,2042,0,115.5,
102,0,4188.72,4177.44,4172.31,4228.72,4175.38,4168.21,4161.54,4173.33,4224.62,4182.56,4189.23,4198.97,4189.74,4202.56,837,2045,2043,0,115.512,
103,0,4181.03,4174.87,4170.26,4231.79,4173.33,4166.67,4163.59,4169.23,4226.67,4180.51,4183.08,4205.13,4182.56,4197.95,890,2041,2043,0,115.524,
104,0,4190.26,4182.56,4174.87,4223.08,4182.05,4169.74,4176.41,4169.23,4225.64,4181.54,4186.15,4203.59,4188.21,4200.51,893,2041,2044,0,115.536,
105,0,4199.49,4186.67,4179.49,4215.38,4184.1,4173.85,4175.9,4173.33,4224.62,4184.1,4190.77,4202.56,4192.31,4205.13,548,2042,2047,0,115.548,
106,0,4192.82,4179.49,4181.54,4221.03,4172.82,4170.26,4161.54,4162.05,4235.38,4177.44,4181.54,4207.69,4180,4194.36,837,2043,2048,0,115.559,
107,0,4191.28,4182.05,4175.38,4222.05,4174.36,4166.67,4160,4152.31,4241.54,4170.77,4176.41,4211.28,4175.38,4186.15,890,2042,2049,0,115.571,
108,0,4201.03,4192.31,4180,4215.38,4182.05,4175.9,4172.31,4162.56,4233.33,4176.41,4183.59,4202.05,4184.62,4194.36,893,2041,2049,0,115.583,
109,0,4207.69,4202.05,4189.74,4209.23,4178.97,4181.03,4178.46,4172.31,4223.08,4185.64,4190.26,4192.31,4191.79,4205.64,548,2042,2053,0,115.595,
110,0,4209.23,4205.13,4182.56,4207.69,4175.9,4175.9,4170.77,4171.28,4222.05,4183.59,4189.74,4196.41,4192.82,4203.08,837,2040,2054,0,115.607,
111,0,4210.26,4204.62,4176.92,4208.21,4182.05,4174.87,4167.18,4167.69,4225.13,4177.95,4186.15,4205.13,4193.33,4196.92,890,2041,2054,0,115.619,
112,0,4204.62,4203.08,4174.87,4212.82,4180.51,4177.44,4174.36,4165.13,4231.28,4173.33,4179.49,4208.72,4188.21,4196.92,893,2045,2056,0,115.631,
113,0,4197.95,4198.97,4174.36,4220.51,4168.72,4172.82,4168.21,4155.9,4241.54,4164.1,4169.74,4209.74,4176.41,4190.26,548,2046,2056,0,115.643,
114,0,4202.05,4204.1,4168.21,4217.44,4170.26,4167.18,4156.41,4151.28,4241.54,4160.51,4169.74,4215.38,4174.87,4187.18,837,2048,2053,0,115.654,
115,0,4210.77,4212.31,4165.64,4210.77,4176.92,4171.79,4161.54,4160,4236.41,4165.64,4177.95,4213.85,4182.56,4194.36,890,2047,2052,0,115.666,
116,0,4221.54,4216.41,4177.95,4212.31,4175.38,4173.33,4165.64,4165.64,4232.31,4169.74,4184.1,4208.72,4187.18,4202.56,893,2047,2050,0,115.678,
117,0,4228.21,4218.97,4174.87,4214.87,4170.77,4170.26,4160.51,4166.67,4229.23,4172.31,4187.69,4211.28,4187.18,4208.21,548,2046,2047,0,115.69,
118,0,4223.08,4214.87,4171.28,4216.41,4165.64,4169.23,4157.95,4167.18,4230.26,4173.85,4187.18,4206.67,4187.69,4206.15,837,2047,2046,0,115.702,
119,0,4215.9,4205.64,4174.87,4215.9,4169.23,4167.69,4159.49,4166.15,4229.23,4178.97,4189.23,4201.54,4194.87,4204.62,890,2048,2043,0,115.714,
120,0,4215.38,4198.46,4175.38,4217.44,4179.49,4171.79,4168.21,4168.21,4222.56,4188.21,4196.41,4200.51,4200,4211.79,893,2051,2040,0,115.726,
121,0,4216.92,4197.95,4181.54,4218.97,4178.97,4182.05,4180,4178.46,4217.44,4190.26,4200.51,4198.46,4199.49,4212.82,548,2049,2038,0,115.738,
122,0,4210.26,4202.05,4176.92,4213.85,4180,4185.64,4181.54,4191.28,4211.79,4193.85,4203.59,4202.05,4201.54,4206.15,837,2047,2035,0,115.75,
123,0,4202.56,4197.44,4173.85,4216.41,4180.51,4182.05,4174.36,4186.67,4214.87,4195.9,4200,4203.08,4201.03,4200,890,2045,2031,0,115.761,
124,0,4197.95,4186.15,4171.79,4229.23,4170.77,4177.44,4171.79,4172.31,4227.69,4184.62,4190.26,4206.67,4191.28,4192.31,893,2045,2030,0,115.773,
125,0,4192.82,4184.1,4165.13,4228.72,4169.23,4174.36,4171.28,4174.87,4227.18,4176.92,4187.69,4210.26,4183.08,4185.13,548,2043,2028,0,115.785,
126,0,4188.72,4184.62,4170.77,4222.05,4176.41,4174.87,4168.21,4180,4219.49,4180.51,4187.18,4205.13,4183.59,4184.62,837,2042,2026,0,115.797,
127,0,4186.67,4178.46,4165.64,4229.74,4173.33,4173.85,4162.05,4168.21,4223.08,4183.08,4184.1,4206.15,4187.69,4183.08,890,2042,2026,0,115.809,
128,0,4178.97,4173.85,4158.97,4237.44,4161.03,4170.77,4153.85,4155.9,4231.28,4178.46,4178.46,4210.26,4181.03,4173.33,893,2041,2025,0,115.821,
0,0,4172.82,4171.28,4163.59,4234.87,4156.92,4166.67,4152.82,4156.92,4234.36,4172.82,4173.85,4213.33,4170.77,4168.72,580,2040,2020,0,115.821,
1,0,4177.44,4170.26,4161.03,4235.38,4163.08,4166.15,4155.9,4156.92,4237.44,4166.67,4172.31,4215.38,4170.26,4170.77,830,2040,2022,0,115.833,
2,0,4176.41,4170.77,4161.03,4235.9,4166.67,4171.79,4157.44,4152.31,4242.05,4163.08,4171.28,4214.87,4171.28,4166.67,840,2041,2022,0,115.845,
3,0,4169.74,4176.92,4167.18,4230.77,4167.18,4179.49,4161.03,4158.97,4237.44,4170.26,4171.28,4212.82,4170.26,4165.64,844,2042,2022,0,115.856,
4,0,4170.26,4178.97,4163.08,4232.31,4166.67,4178.46,4166.15,4172.31,4230.77,4177.95,4177.95,4212.82,4176.41,4171.28,877,2042,2023,0,115.868,
5,0,4175.38,4175.9,4159.49,4234.87,4169.23,4171.28,4169.74,4177.44,4227.18,4180,4185.13,4212.31,4186.15,4175.9,598,2044,2024,0,115.88,
6,0,4179.49,4177.95,4164.62,4232.82,4169.74,4172.31,4169.74,4172.82,4225.64,4180.51,4184.1,4206.67,4187.69,4178.46,813,2044,2024,0,115.892,
7,0,4183.59,4181.03,4170.77,4233.33,4168.72,4175.38,4169.74,4170.26,4225.13,4182.05,4184.1,4202.05,4184.62,4180.51,836,2046,2028,0,115.904,
8,0,4177.95,4176.41,4167.18,4233.33,4168.72,4171.79,4171.79,4171.28,4227.18,4179.49,4181.03,4207.69,4179.49,4177.44,791,2044,2029,0,115.916,
9,0,4167.18,4167.69,4161.54,4235.38,4166.67,4168.72,4170.26,4168.72,4234.36,4169.23,4169.74,4214.36,4170.26,4165.64,870,2047,2029,0,115.928,
10,0,4167.69,4165.64,4167.69,4242.56,4163.08,4168.72,4170.26,4166.67,4237.95,4162.56,4164.1,4214.87,4164.62,4157.44,837,2047,2032,0,115.94,
11,0,4168.21,4165.64,4165.64,4246.67,4159.49,4168.21,4171.79,4161.03,4238.97,4163.59,4165.64,4216.92,4165.13,4159.49,863,2047,2033,0,115.951,
12,0,4166.15,4166.67,4159.49,4240.51,4161.54,4166.67,4168.72,4153.33,4242.05,4162.05,4166.67,4216.92,4166.67,4162.05,865,2045,2036,0,115.963,
13,0,4169.23,4171.79,4164.62,4230.77,4170.77,4168.72,4169.74,4155.38,4242.05,4162.05,4170.26,4212.82,4165.64,4162.05,548,2046,2038,0,115.975,
14,0,4169.74,4170.26,4167.69,4230.26,4169.74,4172.82,4171.28,4157.44,4243.59,4161.54,4170.77,4208.21,4164.1,4158.46,837,2046,2039,0,115.987,
15,0,4168.21,4167.69,4165.64,4237.95,4161.03,4171.28,4167.69,4152.82,4246.67,4162.56,4168.72,4211.79,4167.18,4157.44,863,2047,2040,0,115.999,
16,0,4169.23,4170.77,4158.97,4236.92,4164.62,4170.77,4170.26,4157.44,4243.08,4167.69,4171.79,4216.92,4171.79,4156.92,0,2050,2043,0,116.011,
1,0,4164.1,4160,4174.87,4230.77,4181.54,4174.36,4172.31,4174.87,4217.95,4191.28,4183.08,4206.15,4186.15,4171.79,830,2046,2034,0,117.353,
2,0,4165.64,4162.56,4176.41,4228.72,4180,4174.36,4171.28,4188.21,4212.31,4197.44,4184.1,4201.54,4188.21,4178.97,840,2045,2029,0,117.365,
3,0,4165.64,4162.56,4176.41,4227.18,4184.1,4169.23,4171.79,4189.74,4211.28,4195.38,4185.13,4201.54,4189.74,4175.9,844,2042,2027,0,117.377,
4,0,4163.08,4158.46,4168.21,4231.79,4184.62,4169.23,4177.95,4183.59,4216.92,4192.82,4184.62,4202.56,4191.28,4173.85,877,2046,2027,0,117.389,
5,0,4164.62,4153.85,4174.87,4235.38,4182.05,4175.9,4180.51,4182.05,4224.1,4191.28,4183.08,4199.49,4191.79,4181.03,602,2049,2026,0,117.401,
6,0,4171.79,4161.03,4182.56,4226.15,4187.18,4181.03,4182.05,4188.21,4220,4191.28,4189.23,4195.38,4196.41,4187.18,804,2047,2024,0,117.413,
7,0,4174.36,4165.13,4182.05,4223.59,4187.18,4181.03,4184.1,4188.21,4216.41,4191.28,4192.82,4195.9,4198.46,4186.67,818,2047,2024,0,117.424,
8,0,4172.82,4158.46,4180,4229.23,4179.49,4177.95,4182.56,4184.1,4215.9,4191.28,4189.74,4200.51,4193.33,4185.13,791,2047,2023,0,117.436,
9,0,4174.36,4162.05,4180.51,4225.64,4180,4177.44,4184.1,4190.77,4210.26,4194.87,4188.72,4197.95,4193.85,4187.69,870,2046,2022,0,117.448,
10,0,4174.36,4167.18,4187.69,4226.15,4179.49,4173.85,4184.1,4194.36,4209.74,4196.41,4189.23,4193.85,4198.97,4189.74,837,2047,2023,0,117.46,
11,0,4171.28,4157.95,4183.59,4232.82,4173.33,4168.72,4173.85,4185.64,4215.38,4190.26,4187.18,4197.95,4199.49,4187.69,854,2046,2024,0,117.472,
12,0,4170.26,4156.41,4180.51,4229.74,4174.87,4173.85,4170.77,4184.62,4216.41,4189.23,4185.64,4196.41,4194.36,4183.08,855,2047,2024,0,117.484,
13,0,4177.44,4166.67,4191.28,4224.1,4180.51,4179.49,4184.62,4193.33,4210.26,4196.41,4189.23,4191.28,4198.97,4187.69,547,2048,2025,0,117.496,
14,0,4183.08,4166.67,4192.82,4223.59,4181.54,4179.49,4189.74,4193.33,4209.23,4198.46,4197.44,4189.23,4209.23,4196.92,837,2047,2025,0,117.508,
15,0,4182.05,4161.03,4189.23,4224.1,4179.49,4180.51,4184.1,4186.15,4213.85,4193.85,4197.44,4185.64,4209.74,4200,854,2044,2027,0,117.519,
16,0,4183.08,4164.1,4187.18,4225.13,4182.05,4184.1,4187.69,4189.23,4216.41,4192.31,4193.85,4188.72,4205.13,4202.56,0,2043,2027,0,117.531,
17,0,4182.05,4163.08,4184.62,4226.67,4183.08,4186.67,4189.74,4191.28,4217.95,4186.67,4191.28,4193.33,4198.97,4197.44,0,2044,2028,0,117.543,
18,0,4174.87,4157.95,4181.03,4227.18,4182.05,4182.05,4183.59,4187.18,4216.41,4180.51,4188.72,4193.85,4195.38,4186.67,0,2043,2031,0,117.555,
19,0,4172.82,4161.03,4178.46,4231.79,4184.62,4178.46,4182.56,4191.28,4214.87,4182.05,4189.23,4193.33,4196.92,4190.77,0,2042,2032,0,117.567,
20,0,4178.46,4163.08,4183.08,4233.33,4182.05,4180.51,4184.62,4196.41,4217.44,4187.69,4191.79,4190.77,4194.87,4197.44,0,2042,2033,0,117.579,
21,0,4175.9,4160,4183.59,4229.74,4176.92,4179.49,4184.62,4193.33,4217.44,4191.79,4190.77,4193.85,4191.79,4190.26,0,2043,2036,0,117.591,
22,0,4167.18,4156.92,4181.03,4233.85,4177.95,4176.41,4185.13,4187.69,4218.46,4185.13,4182.05,4195.9,4193.33,4183.08,0,2043,2039,0,117.603,
23,0,4168.21,4160.51,4184.62,4235.38,4182.56,4178.46,4182.05,4187.69,4220.51,4180.51,4181.54,4194.87,4196.41,4186.67,0,2043,2040,0,117.615,
24,0,4174.87,4167.18,4184.1,4227.18,4185.13,4181.03,4178.46,4193.85,4212.31,4191.28,4193.33,4195.38,4201.54,4192.31,0,2042,2043,0,117.626,
25,0,4177.95,4165.64,4186.67,4224.1,4188.21,4183.08,4185.13,4198.97,4205.13,4198.46,4197.44,4193.33,4207.18,4195.38,0,2042,2043,0,117.638,
26,0,4180.51,4165.13,4185.13,4225.64,4191.28,4184.62,4194.87,4200,4211.79,4193.85,4191.28,4192.31,4206.67,4194.87,0,2042,2047,0,117.65,
27,0,4178.46,4165.64,4180,4229.74,4185.64,4179.49,4189.74,4196.41,4219.49,4186.67,4183.59,4194.36,4198.46,4187.18,0,2041,2047,0,117.662,
28,0,4173.33,4162.05,4181.54,4235.38,4178.46,4173.85,4175.9,4191.28,4221.03,4181.03,4180.51,4197.95,4191.79,4183.08,0,2040,2048,0,117.674,
29,0,4175.38,4162.56,4177.44,4231.28,4182.56,4181.54,4176.92,4187.18,4218.46,4182.05,4182.05,4198.46,4193.33,4187.69,0,2042,2049,0,117.686,
30,0,4178.46,4167.69,4177.95,4223.59,4189.23,4188.72,4182.56,4186.67,4213.85,4187.18,4186.15,4194.36,4193.85,4190.26,0,2042,2048,0,117.698,
31,0,4176.92,4169.23,4178.46,4224.1,4190.77,4178.97,4180,4192.82,4214.87,4186.15,4187.69,4198.46,4193.33,4189.23,0,2040,2050,0,117.71,
32,0,4169.74,4160.51,4175.9,4231.28,4184.62,4172.82,4170.77,4185.64,4224.1,4171.79,4177.44,4201.03,4185.64,4181.03,0,2042,2050,0,117.721,
33,0,4162.05,4154.87,4176.41,4234.87,4174.36,4173.85,4161.54,4167.69,4229.23,4162.56,4162.56,4204.62,4173.33,4168.72,0,2042,2049,0,117.733,
34,0,4164.1,4162.05,4170.77,4230.77,4178.46,4173.85,4165.13,4166.15,4223.59,4171.79,4164.62,4210.77,4176.41,4168.21,0,2043,2046,0,117.745,
35,0,4170.77,4164.62,4178.46,4229.23,4182.05,4180,4174.36,4173.33,4218.97,4177.44,4181.03,4202.56,4188.72,4181.03,0,2042,2045,0,117.757,
36,0,4176.41,4162.05,4184.1,4231.28,4177.44,4180.51,4176.41,4175.38,4216.41,4175.9,4188.21,4194.87,4195.9,4190.77,0,2039,2046,0,117.768,
37,0,4173.33,4157.95,4173.33,4235.9,4177.44,4172.31,4176.92,4176.41,4218.97,4177.95,4179.49,4198.97,4191.79,4186.67,0,2041,2046,0,117.78,
38,0,4170.26,4155.38,4175.9,4235.9,4180,4173.85,4177.95,4180.51,4221.54,4182.05,4178.46,4202.56,4189.74,4184.62,0,2040,2040,0,117.792,
39,0,4178.46,4165.13,4181.03,4230.26,4183.59,4182.05,4180.51,4190.77,4209.74,4189.74,4191.79,4198.46,4198.46,4190.77,0,2042,2041,0,117.804,
40,0,4178.97,4166.15,4180.51,4231.28,4182.05,4175.9,4175.9,4186.15,4211.28,4188.72,4188.72,4192.82,4199.49,4188.21,0,2045,2040,0,117.815,
41,0,4167.18,4150.77,4171.28,4241.03,4171.28,4164.1,4167.69,4168.72,4229.23,4176.92,4176.41,4206.15,4190.26,4182.56,0,2045,2038,0,117.827,
42,0,4162.05,4141.54,4164.62,4245.13,4161.03,4170.26,4171.28,4169.23,4229.23,4174.36,4177.95,4212.82,4189.74,4182.56,0,2047,2037,0,117.839,
43,0,4171.28,4152.31,4175.38,4236.41,4165.64,4180.51,4179.49,4187.18,4213.33,4184.62,4186.67,4200.51,4197.95,4187.69,0,2049,2037,0,117.85,
44,0,4174.87,4164.62,4176.92,4229.23,4178.46,4176.92,4177.44,4189.74,4211.28,4185.64,4188.72,4200.51,4200,4189.74,0,2052,2030,0,117.862,
45,0,4169.23,4161.54,4176.41,4231.79,4176.41,4169.74,4169.23,4178.46,4221.03,4174.87,4182.56,4205.13,4189.74,4183.59,0,2050,2033,0,117.874,
46,0,4172.82,4160.51,4182.05,4232.31,4173.85,4171.28,4172.31,4180,4220.51,4178.97,4182.56,4200,4188.21,4183.08,0,2049,2031,0,117.886,
47,0,4177.95,4163.59,4180,4231.79,4183.08,4177.44,4179.49,4190.77,4209.23,4190.26,4190.26,4193.85,4194.87,4191.28,0,2050,2033,0,117.897,
48,0,4173.85,4165.64,4180,4231.28,4183.59,4180.51,4184.62,4196.41,4203.08,4191.28,4190.77,4194.36,4196.92,4190.26,0,2048,2031,0,117.909,
